validation_fold,well,split,cut_idx,selected_method,selected_reason,router_rmse,baseline_rmse,delta_rmse_vs_baseline,eval_rows
1,98bc6f66,frac_0.50,3860,last_value,fallback_last_value,5.825116212231941,5.825116212231941,0.0,3860
1,992ce078,native_prefix,1782,last_value,fallback_last_value,5.02484380821733,5.02484380821733,0.0,2879
1,992ce078,frac_0.50,2330,last_value,fallback_last_value,4.270069377948529,4.270069377948529,0.0,2331
1,999daf80,native_prefix,1875,last_value,fallback_last_value,5.121625403452367,5.121625403452367,0.0,3564
1,999daf80,frac_0.50,2720,last_value,fallback_last_value,7.741176647524791,7.741176647524791,0.0,2719
1,9a8ae0d6,native_prefix,1541,last_value,fallback_last_value,5.937216688673599,5.937216688673599,0.0,6294
1,9a8ae0d6,frac_0.50,3918,last_value,fallback_last_value,5.357765679490986,5.357765679490986,0.0,3917
1,9ae248be,native_prefix,1384,last_value,fallback_last_value,8.107003944596206,8.107003944596206,0.0,5271
1,9ae248be,frac_0.50,3328,last_value,fallback_last_value,8.116217494263811,8.116217494263811,0.0,3327
1,9bd2bba3,native_prefix,1653,last_value,fallback_last_value,15.673287472863077,15.673287472863077,0.0,7439
1,9bd2bba3,frac_0.50,4546,last_value,fallback_last_value,15.054734498432156,15.054734498432156,0.0,4546
1,9c350a6a,native_prefix,1742,last_value,fallback_last_value,17.397946606336834,17.397946606336834,0.0,6052
1,9c350a6a,frac_0.50,3897,last_value,fallback_last_value,9.62512585389692,9.62512585389692,0.0,3897
1,9da441ba,native_prefix,1500,last_value,fallback_last_value,15.618529769468404,15.618529769468404,0.0,5783
1,9da441ba,frac_0.50,3642,last_value,fallback_last_value,15.62199699150968,15.62199699150968,0.0,3641
1,9def2eb2,native_prefix,1747,last_value,fallback_last_value,7.253592864593499,7.253592864593499,0.0,6003
1,9def2eb2,frac_0.50,3875,last_value,fallback_last_value,7.425859083135118,7.425859083135118,0.0,3875
1,a0383629,native_prefix,1855,last_value,fallback_last_value,8.416225361246278,8.416225361246278,0.0,5832
1,a0383629,frac_0.50,3844,last_value,fallback_last_value,5.882475696733961,5.882475696733961,0.0,3843
1,a2e8e7f6,native_prefix,1052,last_value,fallback_last_value,10.698430341162505,10.698430341162505,0.0,4760
1,a2e8e7f6,frac_0.50,2906,last_value,fallback_last_value,17.391983436420237,17.391983436420237,0.0,2906
1,a3518960,native_prefix,2025,last_value,fallback_last_value,7.100675858286987,7.100675858286987,0.0,4967
1,a3518960,frac_0.50,3496,last_value,fallback_last_value,10.262197527016268,10.262197527016268,0.0,3496
1,a7fc3e6b,native_prefix,1614,last_value,fallback_last_value,18.149529358993682,18.149529358993682,0.0,4764
1,a7fc3e6b,frac_0.50,3189,last_value,fallback_last_value,17.006831541047134,17.006831541047134,0.0,3189
1,a87433c9,native_prefix,1739,last_value,fallback_last_value,9.580358514748033,9.580358514748033,0.0,5721
1,a87433c9,frac_0.50,3730,last_value,fallback_last_value,6.001368961344688,6.001368961344688,0.0,3730
1,aa95015b,native_prefix,1461,last_value,fallback_last_value,11.725050285011942,11.725050285011942,0.0,4300
1,aa95015b,frac_0.50,2880,last_value,fallback_last_value,6.062385562531322,6.062385562531322,0.0,2881
1,ab18d3fc,native_prefix,1643,last_value,fallback_last_value,16.597890792722144,16.597890792722144,0.0,5694
1,ab18d3fc,frac_0.50,3668,last_value,fallback_last_value,8.35278191132782,8.35278191132782,0.0,3669
1,ad2133a8,native_prefix,1458,last_value,fallback_last_value,28.088198915386187,28.088198915386187,0.0,5729
1,ad2133a8,frac_0.50,3594,last_value,fallback_last_value,15.81276330024379,15.81276330024379,0.0,3593
1,ae35f33a,native_prefix,2019,last_value,fallback_last_value,5.0951729458693835,5.0951729458693835,0.0,4450
1,ae35f33a,frac_0.50,3234,last_value,fallback_last_value,7.264920967326707,7.264920967326707,0.0,3235
1,aff4e561,native_prefix,1697,last_value,fallback_last_value,10.851934253065428,10.851934253065428,0.0,6026
1,aff4e561,frac_0.50,3862,last_value,fallback_last_value,5.784072444480423,5.784072444480423,0.0,3861
1,b4d8dd4f,native_prefix,1650,last_value,fallback_last_value,17.098418824477594,17.098418824477594,0.0,4259
1,b4d8dd4f,frac_0.50,2954,last_value,fallback_last_value,25.275742026527578,25.275742026527578,0.0,2955
1,b85f7b06,native_prefix,1650,last_value,fallback_last_value,3.569865119414346,3.569865119414346,0.0,3803
1,b85f7b06,frac_0.50,2726,last_value,fallback_last_value,5.045625400308863,5.045625400308863,0.0,2727
1,bb682ebd,native_prefix,1792,last_value,fallback_last_value,19.87022580202752,19.87022580202752,0.0,4139
1,bb682ebd,frac_0.50,2966,last_value,fallback_last_value,7.739235221987254,7.739235221987254,0.0,2965
1,bc4381e2,native_prefix,1930,last_value,fallback_last_value,12.598370947658928,12.598370947658928,0.0,4955
1,bc4381e2,frac_0.50,3442,last_value,fallback_last_value,3.6306702965439284,3.6306702965439284,0.0,3443
1,bd2c2f34,native_prefix,1798,last_value,fallback_last_value,5.663541608648027,5.663541608648027,0.0,9823
1,bd2c2f34,frac_0.50,5810,last_value,fallback_last_value,7.198409857340913,7.198409857340913,0.0,5811
1,bd6f0e19,native_prefix,1839,last_value,fallback_last_value,10.118149844909517,10.118149844909517,0.0,5140
1,bd6f0e19,frac_0.50,3490,last_value,fallback_last_value,2.9767694916598013,2.9767694916598013,0.0,3489
1,c03b9305,native_prefix,1812,last_value,fallback_last_value,7.1171172090817905,7.1171172090817905,0.0,4255
1,c03b9305,frac_0.50,3034,last_value,fallback_last_value,9.78432910712278,9.78432910712278,0.0,3033
1,c1708b88,native_prefix,1645,last_value,fallback_last_value,18.304767828554887,18.304767828554887,0.0,6315
1,c1708b88,frac_0.50,3980,last_value,fallback_last_value,16.910937126531863,16.910937126531863,0.0,3980
1,c2717d4f,native_prefix,1961,last_value,fallback_last_value,8.452559650622254,8.452559650622254,0.0,4721
1,c2717d4f,frac_0.50,3341,last_value,fallback_last_value,6.193112099244606,6.193112099244606,0.0,3341
1,c36625df,native_prefix,1644,last_value,fallback_last_value,8.003204999077816,8.003204999077816,0.0,4742
1,c36625df,frac_0.50,3193,last_value,fallback_last_value,4.4060596388237645,4.4060596388237645,0.0,3193
1,c43812e2,native_prefix,1766,last_value,fallback_last_value,7.016864008504025,7.016864008504025,0.0,5527
1,c43812e2,frac_0.50,3646,last_value,fallback_last_value,5.90275671400977,5.90275671400977,0.0,3647
1,c472c0b5,native_prefix,1813,last_value,fallback_last_value,8.28128095427446,8.28128095427446,0.0,3054
1,c472c0b5,frac_0.50,2434,last_value,fallback_last_value,5.479336819084912,5.479336819084912,0.0,2433
1,c96c018a,native_prefix,1443,last_value,fallback_last_value,12.859960619036775,12.859960619036775,0.0,6236
1,c96c018a,frac_0.50,3840,last_value,fallback_last_value,5.598011806106071,5.598011806106071,0.0,3839
1,cc8a1d57,native_prefix,1683,last_value,fallback_last_value,27.55539015081038,27.55539015081038,0.0,6638
1,cc8a1d57,frac_0.50,4160,last_value,fallback_last_value,12.920760506053629,12.920760506053629,0.0,4161
1,cdc31d65,native_prefix,1768,last_value,fallback_last_value,7.482412321764383,7.482412321764383,0.0,4840
1,cdc31d65,frac_0.50,3304,last_value,fallback_last_value,15.841556560371803,15.841556560371803,0.0,3304
1,cdc60a53,native_prefix,1753,last_value,fallback_last_value,8.315926094659538,8.315926094659538,0.0,5878
1,cdc60a53,frac_0.50,3816,last_value,fallback_last_value,6.595015217137838,6.595015217137838,0.0,3815
1,cf50c9d1,native_prefix,1776,last_value,fallback_last_value,31.56819712560828,31.56819712560828,0.0,4858
1,cf50c9d1,frac_0.50,3317,last_value,fallback_last_value,5.991955822553623,5.991955822553623,0.0,3317
1,d24ff243,native_prefix,1475,last_value,fallback_last_value,3.584579952704873,3.584579952704873,0.0,5641
1,d24ff243,frac_0.50,3558,last_value,fallback_last_value,2.042823335041407,2.042823335041407,0.0,3558
1,d40f61d5,native_prefix,1841,last_value,fallback_last_value,4.553018133859985,4.553018133859985,0.0,4039
1,d40f61d5,frac_0.50,2940,last_value,fallback_last_value,6.949211549265563,6.949211549265563,0.0,2940
1,d4f60a28,native_prefix,1934,last_value,fallback_last_value,6.183126130423007,6.183126130423007,0.0,4501
1,d4f60a28,frac_0.50,3218,last_value,fallback_last_value,9.725042600950136,9.725042600950136,0.0,3217
1,d6dd7330,native_prefix,1467,last_value,fallback_last_value,11.822832979899944,11.822832979899944,0.0,6193
1,d6dd7330,frac_0.50,3830,last_value,fallback_last_value,8.56589451400511,8.56589451400511,0.0,3830
1,da2d4d7c,native_prefix,1453,last_value,fallback_last_value,3.5771941153487132,3.5771941153487132,0.0,2114
1,da2d4d7c,frac_0.50,1784,last_value,fallback_last_value,6.283275493354727,6.283275493354727,0.0,1783
1,da940160,native_prefix,1660,last_value,fallback_last_value,11.224828130654686,11.224828130654686,0.0,5132
1,da940160,frac_0.50,3396,last_value,fallback_last_value,8.663416583332603,8.663416583332603,0.0,3396
1,dc7da28f,native_prefix,1898,last_value,fallback_last_value,10.223244436669471,10.223244436669471,0.0,4774
1,dc7da28f,frac_0.50,3336,last_value,fallback_last_value,13.71195505902736,13.71195505902736,0.0,3336
1,e03b45fd,native_prefix,1741,last_value,fallback_last_value,15.75182643192855,15.75182643192855,0.0,5342
1,e03b45fd,frac_0.50,3542,last_value,fallback_last_value,23.171439323850052,23.171439323850052,0.0,3541
1,e14d641e,native_prefix,1794,last_value,fallback_last_value,6.820600870242808,6.820600870242808,0.0,3184
1,e14d641e,frac_0.50,2489,last_value,fallback_last_value,7.957347547516736,7.957347547516736,0.0,2489
1,e9949a23,native_prefix,1848,last_value,fallback_last_value,11.580872171010277,11.580872171010277,0.0,4559
1,e9949a23,frac_0.50,3204,last_value,fallback_last_value,13.36968117462804,13.36968117462804,0.0,3203
1,eb06a4e7,native_prefix,1844,last_value,fallback_last_value,9.669099026629615,9.669099026629615,0.0,4535
1,eb06a4e7,frac_0.50,3190,last_value,fallback_last_value,12.527609802715103,12.527609802715103,0.0,3189
1,eb640a35,native_prefix,1745,last_value,fallback_last_value,9.969896905690025,9.969896905690025,0.0,6037
1,eb640a35,frac_0.50,3891,last_value,fallback_last_value,18.577244737182678,18.577244737182678,0.0,3891
1,eb934281,native_prefix,1841,last_value,fallback_last_value,3.1374200876783114,3.1374200876783114,0.0,5971
1,eb934281,frac_0.50,3906,last_value,fallback_last_value,2.9787383711339674,2.9787383711339674,0.0,3906
1,edf885a3,native_prefix,1746,last_value,fallback_last_value,12.288723348140039,12.288723348140039,0.0,3117
1,edf885a3,frac_0.50,2432,last_value,fallback_last_value,9.069413339897382,9.069413339897382,0.0,2431
1,ee0300f7,native_prefix,1617,last_value,fallback_last_value,25.680311432467565,25.680311432467565,0.0,4544
1,ee0300f7,frac_0.50,3080,last_value,fallback_last_value,5.122244806068757,5.122244806068757,0.0,3081
1,ee4aecac,native_prefix,1331,last_value,fallback_last_value,10.778813139095936,10.778813139095936,0.0,5265
1,ee4aecac,frac_0.50,3298,last_value,fallback_last_value,3.6953448745227337,3.6953448745227337,0.0,3298
1,eeda36f5,native_prefix,1401,last_value,fallback_last_value,5.470124457464137,5.470124457464137,0.0,4797
1,eeda36f5,frac_0.50,3099,last_value,fallback_last_value,2.9254303429049355,2.9254303429049355,0.0,3099
1,f08774c3,native_prefix,1745,last_value,fallback_last_value,11.44575716149874,11.44575716149874,0.0,3900
1,f08774c3,frac_0.50,2822,last_value,fallback_last_value,19.869157884360796,19.869157884360796,0.0,2823
1,f72b268f,native_prefix,1514,last_value,fallback_last_value,12.93812397222547,12.93812397222547,0.0,6404
1,f72b268f,frac_0.50,3959,last_value,fallback_last_value,10.023763700422666,10.023763700422666,0.0,3959
1,f8f59188,native_prefix,1933,last_value,fallback_last_value,6.924261008500594,6.924261008500594,0.0,4807
1,f8f59188,frac_0.50,3370,last_value,fallback_last_value,5.853974725690291,5.853974725690291,0.0,3370
1,ff0aea78,native_prefix,1715,last_value,fallback_last_value,30.697786830378174,30.697786830378174,0.0,3261
1,ff0aea78,frac_0.50,2488,last_value,fallback_last_value,3.8472177224820316,3.8472177224820316,0.0,2488
1,ff8bb73a,native_prefix,1743,last_value,fallback_last_value,9.861864748200674,9.861864748200674,0.0,5927
1,ff8bb73a,frac_0.50,3835,last_value,fallback_last_value,10.74834233724894,10.74834233724894,0.0,3835
1,ffefef30,native_prefix,1851,last_value,fallback_last_value,7.035568765607176,7.035568765607176,0.0,4570
1,ffefef30,frac_0.50,3210,last_value,fallback_last_value,15.50048046190728,15.50048046190728,0.0,3211
2,00bbac68,native_prefix,1545,last_value,fallback_last_value,15.263052288602681,15.263052288602681,0.0,6014
2,00bbac68,frac_0.50,3780,last_value,fallback_last_value,26.709033860459826,26.709033860459826,0.0,3779
2,028d7b28,native_prefix,1527,last_value,fallback_last_value,7.393605105422137,7.393605105422137,0.0,6234
2,028d7b28,frac_0.50,3880,last_value,fallback_last_value,13.782510923965717,13.782510923965717,0.0,3881
2,0e5e560d,native_prefix,1643,last_value,fallback_last_value,10.293900986020363,10.293900986020363,0.0,3253
2,0e5e560d,frac_0.50,2448,last_value,fallback_last_value,8.680339706859831,8.680339706859831,0.0,2448
2,10a1281a,native_prefix,1744,last_value,fallback_last_value,3.5911852573850855,3.5911852573850855,0.0,5609
2,10a1281a,frac_0.50,3676,last_value,fallback_last_value,4.1400034651995075,4.1400034651995075,0.0,3677
2,113011eb,native_prefix,1289,last_value,fallback_last_value,5.177910618587731,5.177910618587731,0.0,3272
2,113011eb,frac_0.50,2280,last_value,fallback_last_value,11.267412908168785,11.267412908168785,0.0,2281
2,12203f2a,native_prefix,1730,last_value,fallback_last_value,13.762320645487467,13.762320645487467,0.0,3261
2,12203f2a,frac_0.50,2496,last_value,fallback_last_value,9.428367452832957,9.428367452832957,0.0,2495
2,1295a25b,native_prefix,1486,last_value,fallback_last_value,9.716800903498608,9.716800903498608,0.0,5551
2,1295a25b,frac_0.50,3518,last_value,fallback_last_value,15.8789754870321,15.8789754870321,0.0,3519
2,13ce113d,native_prefix,1909,last_value,fallback_last_value,3.381014512965784,3.381014512965784,0.0,2966
2,13ce113d,frac_0.50,2438,last_value,fallback_last_value,3.9164519787383187,3.9164519787383187,0.0,2437
2,14a53cb3,native_prefix,1861,last_value,fallback_last_value,8.94761773897247,8.94761773897247,0.0,6919
2,14a53cb3,frac_0.50,4390,last_value,fallback_last_value,3.39044588556728,3.39044588556728,0.0,4390
2,14ab73fb,native_prefix,1630,last_value,fallback_last_value,14.81915286795364,14.81915286795364,0.0,3649
2,14ab73fb,frac_0.50,2640,last_value,fallback_last_value,11.506266806578049,11.506266806578049,0.0,2639
2,14ad5efb,native_prefix,1510,last_value,fallback_last_value,6.298504340917485,6.298504340917485,0.0,5842
2,14ad5efb,frac_0.50,3676,last_value,fallback_last_value,3.1219077845851455,3.1219077845851455,0.0,3676
2,1770d7c6,native_prefix,1881,last_value,fallback_last_value,12.332849608315879,12.332849608315879,0.0,7240
2,1770d7c6,frac_0.50,4560,last_value,fallback_last_value,13.403467358437172,13.403467358437172,0.0,4561
2,197f8a5a,native_prefix,1938,last_value,fallback_last_value,24.61555435098563,24.61555435098563,0.0,6310
2,197f8a5a,frac_0.50,4124,last_value,fallback_last_value,14.514724377793632,14.514724377793632,0.0,4124
2,198a5607,native_prefix,1843,last_value,fallback_last_value,9.944851115115334,9.944851115115334,0.0,6251
2,198a5607,frac_0.50,4047,last_value,fallback_last_value,9.139959570957785,9.139959570957785,0.0,4047
2,19fb4f7b,native_prefix,2303,last_value,fallback_last_value,11.089880426882702,11.089880426882702,0.0,5620
2,19fb4f7b,frac_0.50,3962,last_value,fallback_last_value,8.874440386508448,8.874440386508448,0.0,3961
2,1bcb2fcf,native_prefix,1678,last_value,fallback_last_value,6.2062031463179,6.2062031463179,0.0,4524
2,1bcb2fcf,frac_0.50,3101,last_value,fallback_last_value,7.642538421114712,7.642538421114712,0.0,3101
2,1e5e3573,native_prefix,1646,last_value,fallback_last_value,11.921759172625736,11.921759172625736,0.0,5480
2,1e5e3573,frac_0.50,3563,last_value,fallback_last_value,11.900576630438788,11.900576630438788,0.0,3563
2,203721ab,native_prefix,1505,last_value,fallback_last_value,10.037088673521446,10.037088673521446,0.0,5730
2,203721ab,frac_0.50,3618,last_value,fallback_last_value,12.889000784467814,12.889000784467814,0.0,3617
2,204cc64b,native_prefix,1649,last_value,fallback_last_value,6.09488008126444,6.09488008126444,0.0,4805
2,204cc64b,frac_0.50,3227,last_value,fallback_last_value,8.59965631227121,8.59965631227121,0.0,3227
2,22c5f93f,native_prefix,1747,last_value,fallback_last_value,7.091232323797548,7.091232323797548,0.0,5172
2,22c5f93f,frac_0.50,3460,last_value,fallback_last_value,19.234569852773568,19.234569852773568,0.0,3459
2,26d3a96a,native_prefix,1744,last_value,fallback_last_value,9.063491001698889,9.063491001698889,0.0,4721
2,26d3a96a,frac_0.50,3232,last_value,fallback_last_value,11.403030273235096,11.403030273235096,0.0,3233
2,272abef3,native_prefix,1547,last_value,fallback_last_value,10.023016592838678,10.023016592838678,0.0,4135
2,272abef3,frac_0.50,2841,last_value,fallback_last_value,6.408010941303239,6.408010941303239,0.0,2841
2,28473855,native_prefix,2330,last_value,fallback_last_value,4.546502439117813,4.546502439117813,0.0,4290
2,28473855,frac_0.50,3310,last_value,fallback_last_value,5.9567615114190104,5.9567615114190104,0.0,3310
2,29b24409,native_prefix,1830,last_value,fallback_last_value,13.756821410921399,13.756821410921399,0.0,5587
2,29b24409,frac_0.50,3708,last_value,fallback_last_value,3.883460792534177,3.883460792534177,0.0,3709
2,2be5c96a,native_prefix,1543,last_value,fallback_last_value,3.6618588662445717,3.6618588662445717,0.0,4210
2,2be5c96a,frac_0.50,2876,last_value,fallback_last_value,1.978852867756382,1.978852867756382,0.0,2877
2,2d179ded,native_prefix,2217,last_value,fallback_last_value,7.749754286132607,7.749754286132607,0.0,7008
2,2d179ded,frac_0.50,4612,last_value,fallback_last_value,9.268413492204598,9.268413492204598,0.0,4613
2,2d9f6cb9,native_prefix,1289,last_value,fallback_last_value,9.908706063856238,9.908706063856238,0.0,7338
2,2d9f6cb9,frac_0.50,4314,last_value,fallback_last_value,11.761725312745629,11.761725312745629,0.0,4313
2,2e29e833,native_prefix,1826,last_value,fallback_last_value,4.3076518266215045,4.3076518266215045,0.0,5428
2,2e29e833,frac_0.50,3627,last_value,fallback_last_value,5.491211742090522,5.491211742090522,0.0,3627
2,310c71a5,native_prefix,1743,last_value,fallback_last_value,8.843313479056066,8.843313479056066,0.0,5245
2,310c71a5,frac_0.50,3494,last_value,fallback_last_value,6.840491359381932,6.840491359381932,0.0,3494
2,3407f5bf,native_prefix,1671,last_value,fallback_last_value,21.29388267466182,21.29388267466182,0.0,3638
2,3407f5bf,frac_0.50,2654,last_value,fallback_last_value,23.420822992418252,23.420822992418252,0.0,2655
2,3417285d,native_prefix,2009,last_value,fallback_last_value,34.42198868150785,34.42198868150785,0.0,5449
2,3417285d,frac_0.50,3729,last_value,fallback_last_value,9.115891053374389,9.115891053374389,0.0,3729
2,367456ce,native_prefix,1743,last_value,fallback_last_value,12.622377103894497,12.622377103894497,0.0,5569
2,367456ce,frac_0.50,3656,last_value,fallback_last_value,10.547316026154546,10.547316026154546,0.0,3656
2,368131f9,native_prefix,1577,last_value,fallback_last_value,20.875783169531438,20.875783169531438,0.0,4991
2,368131f9,frac_0.50,3284,last_value,fallback_last_value,16.166345467089403,16.166345467089403,0.0,3284
2,368fe682,native_prefix,1480,last_value,fallback_last_value,13.878502686940966,13.878502686940966,0.0,4936
2,368fe682,frac_0.50,3208,last_value,fallback_last_value,7.309012015289998,7.309012015289998,0.0,3208
2,374be387,native_prefix,1837,last_value,fallback_last_value,6.712762639770747,6.712762639770747,0.0,9965
2,374be387,frac_0.50,5901,last_value,fallback_last_value,11.099565329323458,11.099565329323458,0.0,5901
2,3a0af893,native_prefix,1653,last_value,fallback_last_value,18.6897660134781,18.6897660134781,0.0,2927
2,3a0af893,frac_0.50,2290,last_value,fallback_last_value,16.06832795653625,16.06832795653625,0.0,2290
2,3e011332,native_prefix,2119,last_value,fallback_last_value,17.42146062278745,17.42146062278745,0.0,2723
2,3e011332,frac_0.50,2421,last_value,fallback_last_value,18.70361225760555,18.70361225760555,0.0,2421
2,3f603129,native_prefix,1548,last_value,fallback_last_value,29.712176284154232,29.712176284154232,0.0,5051
2,3f603129,frac_0.50,3300,last_value,fallback_last_value,18.007900999101018,18.007900999101018,0.0,3299
2,43e16325,native_prefix,2125,last_value,fallback_last_value,45.776662453735184,45.776662453735184,0.0,3720
2,43e16325,frac_0.50,2922,last_value,fallback_last_value,41.771971193039136,41.771971193039136,0.0,2923
2,4630ab92,native_prefix,1934,last_value,fallback_last_value,10.880550178687447,10.880550178687447,0.0,3373
2,4630ab92,frac_0.50,2654,last_value,fallback_last_value,12.007850227825308,12.007850227825308,0.0,2653
2,463c38f2,native_prefix,1588,last_value,fallback_last_value,6.316346789980795,6.316346789980795,0.0,4460
2,463c38f2,frac_0.50,3024,last_value,fallback_last_value,10.678199669476527,10.678199669476527,0.0,3024
2,493b5b31,native_prefix,2213,last_value,fallback_last_value,20.806259253075513,20.806259253075513,0.0,4671
2,493b5b31,frac_0.50,3442,last_value,fallback_last_value,21.69008457397741,21.69008457397741,0.0,3442
2,49dbc14c,native_prefix,1326,last_value,fallback_last_value,5.472416193779096,5.472416193779096,0.0,3872
2,49dbc14c,frac_0.50,2599,last_value,fallback_last_value,3.245105741507178,3.245105741507178,0.0,2599
2,4cd1ac61,native_prefix,2220,last_value,fallback_last_value,14.744577751415134,14.744577751415134,0.0,4489
2,4cd1ac61,frac_0.50,3354,last_value,fallback_last_value,0.5586253886891092,0.5586253886891092,0.0,3355
2,4cecf7b3,native_prefix,1657,last_value,fallback_last_value,8.796914734080126,8.796914734080126,0.0,6019
2,4cecf7b3,frac_0.50,3838,last_value,fallback_last_value,16.08333381330825,16.08333381330825,0.0,3838
2,4f4afcc6,native_prefix,1539,last_value,fallback_last_value,8.324204115356522,8.324204115356522,0.0,5645
2,4f4afcc6,frac_0.50,3592,last_value,fallback_last_value,9.344659241910461,9.344659241910461,0.0,3592
2,512943b2,native_prefix,1652,last_value,fallback_last_value,4.032978673574936,4.032978673574936,0.0,5029
2,512943b2,frac_0.50,3340,last_value,fallback_last_value,4.813683591143947,4.813683591143947,0.0,3341
2,52f1e77a,native_prefix,1611,last_value,fallback_last_value,14.174880875648114,14.174880875648114,0.0,4442
2,52f1e77a,frac_0.50,3026,last_value,fallback_last_value,13.35643772771552,13.35643772771552,0.0,3027
2,53f23031,native_prefix,1650,last_value,fallback_last_value,10.667984070510432,10.667984070510432,0.0,8550
2,53f23031,frac_0.50,5100,last_value,fallback_last_value,11.576143244264767,11.576143244264767,0.0,5100
2,54a7e3c2,native_prefix,1738,last_value,fallback_last_value,11.037762426443331,11.037762426443331,0.0,6155
2,54a7e3c2,frac_0.50,3946,last_value,fallback_last_value,6.276672260790178,6.276672260790178,0.0,3947
2,57796579,native_prefix,1732,last_value,fallback_last_value,12.813078334954168,12.813078334954168,0.0,5890
2,57796579,frac_0.50,3811,last_value,fallback_last_value,14.52487982310454,14.52487982310454,0.0,3811
2,57f05c51,native_prefix,1707,last_value,fallback_last_value,36.3244551404309,36.3244551404309,0.0,4771
2,57f05c51,frac_0.50,3239,last_value,fallback_last_value,24.800202789135408,24.800202789135408,0.0,3239
2,5aa403d0,native_prefix,1584,last_value,fallback_last_value,25.684478606280763,25.684478606280763,0.0,3118
2,5aa403d0,frac_0.50,2351,last_value,fallback_last_value,10.87619758582911,10.87619758582911,0.0,2351
2,5fb1c15f,native_prefix,1997,last_value,fallback_last_value,18.291082508578185,18.291082508578185,0.0,2860
2,5fb1c15f,frac_0.50,2428,last_value,fallback_last_value,9.44734120839196,9.44734120839196,0.0,2429
2,5fffa282,native_prefix,2022,last_value,fallback_last_value,5.318148657346763,5.318148657346763,0.0,4201
2,5fffa282,frac_0.50,3112,last_value,fallback_last_value,3.0279809489904683,3.0279809489904683,0.0,3111
2,62569ae3,native_prefix,1654,last_value,fallback_last_value,8.163464251076302,8.163464251076302,0.0,3588
2,62569ae3,frac_0.50,2621,last_value,fallback_last_value,13.10290355792399,13.10290355792399,0.0,2621
2,660d9546,native_prefix,1408,last_value,fallback_last_value,9.433757519583331,9.433757519583331,0.0,4732
2,660d9546,frac_0.50,3070,last_value,fallback_last_value,8.212198081451216,8.212198081451216,0.0,3070
2,67847288,native_prefix,1745,last_value,fallback_last_value,11.461290028070946,11.461290028070946,0.0,7429
2,67847288,frac_0.50,4587,last_value,fallback_last_value,6.180021252158849,6.180021252158849,0.0,4587
2,6d1d74e1,native_prefix,1486,last_value,fallback_last_value,11.887571200184345,11.887571200184345,0.0,5830
2,6d1d74e1,frac_0.50,3658,last_value,fallback_last_value,16.108830520836996,16.108830520836996,0.0,3658
2,6d590e26,native_prefix,1746,last_value,fallback_last_value,8.629685403348205,8.629685403348205,0.0,6096
2,6d590e26,frac_0.50,3921,last_value,fallback_last_value,8.101160593298653,8.101160593298653,0.0,3921
2,6d6d93af,native_prefix,1710,last_value,fallback_last_value,32.195372520142506,32.195372520142506,0.0,3595
2,6d6d93af,frac_0.50,2652,last_value,fallback_last_value,13.851820441785128,13.851820441785128,0.0,2653
2,7271dd80,native_prefix,1425,last_value,fallback_last_value,8.313957865645467,8.313957865645467,0.0,4340
2,7271dd80,frac_0.50,2882,last_value,fallback_last_value,4.985990383470848,4.985990383470848,0.0,2883
2,72dd8501,native_prefix,1735,last_value,fallback_last_value,6.0720820352358595,6.0720820352358595,0.0,5193
2,72dd8501,frac_0.50,3464,last_value,fallback_last_value,2.5804886849870927,2.5804886849870927,0.0,3464
2,73348914,native_prefix,1465,last_value,fallback_last_value,10.691729206195715,10.691729206195715,0.0,4221
2,73348914,frac_0.50,2843,last_value,fallback_last_value,1.7286816985941535,1.7286816985941535,0.0,2843
2,75c20ec7,native_prefix,1844,last_value,fallback_last_value,11.054465755153933,11.054465755153933,0.0,5361
2,75c20ec7,frac_0.50,3602,last_value,fallback_last_value,9.483519706164538,9.483519706164538,0.0,3603
2,75d20a82,native_prefix,1935,last_value,fallback_last_value,17.230705080539593,17.230705080539593,0.0,5067
2,75d20a82,frac_0.50,3501,last_value,fallback_last_value,29.07576009950932,29.07576009950932,0.0,3501
2,77e4821c,native_prefix,1147,last_value,fallback_last_value,19.218605395377665,19.218605395377665,0.0,5393
2,77e4821c,frac_0.50,3270,last_value,fallback_last_value,19.221329370854797,19.221329370854797,0.0,3270
2,7b2c7b3c,native_prefix,1647,last_value,fallback_last_value,6.17273385674935,6.17273385674935,0.0,2584
2,7b2c7b3c,frac_0.50,2116,last_value,fallback_last_value,5.674622108620674,5.674622108620674,0.0,2115
2,7bb17b96,native_prefix,1373,last_value,fallback_last_value,17.009046194531738,17.009046194531738,0.0,3922
2,7bb17b96,frac_0.50,2648,last_value,fallback_last_value,13.500699170353961,13.500699170353961,0.0,2647
2,7c607683,native_prefix,1673,last_value,fallback_last_value,16.864753655466934,16.864753655466934,0.0,5328
2,7c607683,frac_0.50,3500,last_value,fallback_last_value,7.006409290863615,7.006409290863615,0.0,3501
2,7d57c75d,native_prefix,1742,last_value,fallback_last_value,14.198113996829493,14.198113996829493,0.0,4405
2,7d57c75d,frac_0.50,3074,last_value,fallback_last_value,14.945139906795394,14.945139906795394,0.0,3073
2,807f0298,native_prefix,1752,last_value,fallback_last_value,8.853825493010934,8.853825493010934,0.0,3747
2,807f0298,frac_0.50,2750,last_value,fallback_last_value,10.512949163252243,10.512949163252243,0.0,2749
2,81fc01c6,native_prefix,1746,last_value,fallback_last_value,15.007610097527794,15.007610097527794,0.0,5909
