well,split,cut_idx,prefix_rows,method,status,detail,eval_rows,rmse,mae,bias,sse,pred_std,piecewise_slope,piecewise_span,fault_step,self_corr,self_corr_start,prefix_gr_shift,prefix_gr_improvement,eval_gr_shift,eval_gr_improvement,prefix_ncc_shift,prefix_ncc_score,prefix_ncc_gain,eval_ncc_shift,eval_ncc_zero,eval_ncc_best,eval_ncc_gain,baseline_rmse,delta_rmse_vs_baseline
000d7d20,frac_0.35,1847,1847,gr_shift__damped_tail_linear_BUDA,fallback,eval_shift_not_confident,3431,8.453643752216248,7.307270851952768,7.2901470683483955,245193.30201727926,0.5355834207570437,,,,,,0.0,0.0,25.0,0.028480826936423363,,,,,,,,9.47121696671804,-1.0175732145017928
000d7d20,frac_0.35,1847,1847,gr_shift__piecewise_tail_slope_md,ok,eval_shift=30.000;eval_improvement=0.0458,3431,13.277866715070914,12.300774682726882,12.300774682726882,604891.2853904382,0.8415622086408552,,,,,,0.0,0.0,30.0,0.045812241781908965,,,,,,,,9.47121696671804,3.806649748352873
000d7d20,frac_0.35,1847,1847,gr_shift__piecewise_tail_slope_Z,ok,eval_shift=30.000;eval_improvement=0.0672,3431,13.141626285130535,12.196057623087999,12.196057623087999,592541.733405274,0.8333017978205253,,,,,,0.0,0.0,30.0,0.06723570819386569,,,,,,,,9.47121696671804,3.670409318412494
000d7d20,frac_0.35,1847,1847,gr_shift__fault_step_recent_level,fallback,eval_shift_not_confident,3431,9.47121696671804,8.20212474497151,8.196015738850807,307774.2552999522,0.0,,,,,,0.0,0.0,25.0,0.015415074613984238,,,,,,,,9.47121696671804,0.0
000d7d20,frac_0.35,1847,1847,gr_shift__recent_plateau_quantile,fallback,eval_shift_not_confident,3431,9.462564690182935,8.192573593705188,8.186015738852408,307212.18780004216,1.8189894035458565e-12,,,,,,0.0,0.0,25.0,0.013863269922546695,,,,,,,,9.47121696671804,-0.008652276535105585
000d7d20,frac_0.35,1847,1847,gr_shift__self_corr_prefix_shape,fallback,eval_shift_not_confident,3431,9.47121696671804,8.20212474497151,8.196015738850807,307774.2552999522,0.0,,,,,,0.0,0.0,25.0,0.015415074613984238,,,,,,,,9.47121696671804,0.0
000d7d20,frac_0.35,1847,1847,ncc_shift__last_value,fallback,ncc_not_confident;corr=0.0000;gain=0.0000,3431,9.47121696671804,8.20212474497151,8.196015738850807,307774.2552999522,0.0,,,,,,,,,,0.0,0.7387104497211203,0.0,5.0,,7.236514512168452e-16,0.0,9.47121696671804,0.0
000d7d20,frac_0.35,1847,1847,ncc_shift__recent_plateau_quantile,fallback,ncc_not_confident;corr=0.0000;gain=0.0000,3431,9.462564690182935,8.192573593705188,8.186015738852408,307212.18780004216,1.8189894035458565e-12,,,,,,,,,,0.0,0.7387104497211203,0.0,20.0,7.236514512168452e-16,7.58111044131933e-16,3.445959291508781e-17,9.47121696671804,-0.008652276535105585
000d7d20,frac_0.35,1847,1847,router_prefix_holdout_best,ok,selected=gr_shift__fault_step_recent_level,3431,9.47121696671804,8.20212474497151,8.196015738850807,307774.2552999522,0.0,,,,,,,,,,,,,,,,,9.47121696671804,0.0
000d7d20,frac_0.35,1847,1847,router_guarded_prefix_holdout,ok,selected=last_value,3431,9.47121696671804,8.20212474497151,8.196015738850807,307774.2552999522,0.0,,,,,,,,,,,,,,,,,9.47121696671804,0.0
000d7d20,frac_0.35,1847,1847,router_confidence_guarded,ok,selected=last_value;default_last_value_after_confidence_gate,3431,9.47121696671804,8.20212474497151,8.196015738850807,307774.2552999522,0.0,,,,,,,,,,,,,,,,,9.47121696671804,0.0
000d7d20,frac_0.50,2639,2639,last_value,ok,,2639,4.533036013345726,3.9084691170893713,2.619693065554154,54227.26849998551,3.637978807091713e-12,,,,,,,,,,,,,,,,,4.533036013345726,0.0
000d7d20,frac_0.50,2639,2639,damped_tail_linear_md,ok,damp=0.250;max_move=12.000,2639,4.499158362757952,3.9221855911609125,-3.9221855911609125,53419.76214320834,3.5985516533175153,,,,,,,,,,,,,,,,,4.533036013345726,-0.033877650587774255
000d7d20,frac_0.50,2639,2639,damped_tail_linear_Z,ok,damp=0.200;max_move=12.000,2639,2.629319455172865,1.9025333066314296,-1.6226254234668,18244.253584208054,2.3248314006547526,,,,,,,,,,,,,,,,,4.533036013345726,-1.9037165581728615
000d7d20,frac_0.50,2639,2639,damped_tail_linear_ANCC,ok,damp=0.200;max_move=12.000,2639,5.5882595340030825,5.124318908814667,-5.121665167813298,82412.39315053418,3.7574454451489965,,,,,,,,,,,,,,,,,4.533036013345726,1.0552235206573561
000d7d20,frac_0.50,2639,2639,damped_tail_linear_ASTNU,ok,damp=0.200;max_move=12.000,2639,5.5882595340033125,5.124318908814919,-5.121665167813559,82412.39315054096,3.7574454451489556,,,,,,,,,,,,,,,,,4.533036013345726,1.0552235206575862
000d7d20,frac_0.50,2639,2639,damped_tail_linear_ASTNL,ok,damp=0.200;max_move=12.000,2639,5.588259534001519,5.124318908812906,-5.121665167811457,82412.39315048807,3.7574454451498127,,,,,,,,,,,,,,,,,4.533036013345726,1.055223520655793
000d7d20,frac_0.50,2639,2639,damped_tail_linear_EGFDU,ok,damp=0.200;max_move=12.000,2639,5.588259534002634,5.124318908814159,-5.121665167812776,82412.39315052095,3.757445445149088,,,,,,,,,,,,,,,,,4.533036013345726,1.0552235206569076
000d7d20,frac_0.50,2639,2639,damped_tail_linear_EGFDL,ok,damp=0.200;max_move=12.000,2639,5.588259534003239,5.124318908814815,-5.121665167813416,82412.39315053879,3.7574454451495187,,,,,,,,,,,,,,,,,4.533036013345726,1.0552235206575125
000d7d20,frac_0.50,2639,2639,damped_tail_linear_BUDA,ok,damp=0.200;max_move=12.000,2639,5.588259534003411,5.124318908815012,-5.12166516781363,82412.39315054388,3.7574454451493304,,,,,,,,,,,,,,,,,4.533036013345726,1.0552235206576848
000d7d20,frac_0.50,2639,2639,piecewise_tail_slope_md,ok,slope=-0.0191569;span=255.000;damp=0.300,2639,3.293455441262694,2.8128197774563617,-0.3888729996000642,28624.833834315137,0.9143781137561459,-0.01915693665598706,255.0,,,,,,,,,,,,,,,4.533036013345726,-1.2395805720830322
000d7d20,frac_0.50,2639,2639,piecewise_tail_slope_Z,ok,slope=-0.534524;span=9.390;damp=0.300,2639,3.144628982075522,2.7066496293155917,-0.24424694903545668,26096.256696725733,1.001582096369444,-0.5345244246791775,9.389999999999418,,,,,,,,,,,,,,,4.533036013345726,-1.3884070312702042
000d7d20,frac_0.50,2639,2639,fault_step_recent_level,fallback,step_below_gate;step=-2.4000,2639,4.533036013345726,3.9084691170893713,2.619693065554154,54227.26849998551,3.637978807091713e-12,,,-2.400000000001455,,,,,,,,,,,,,,4.533036013345726,0.0
000d7d20,frac_0.50,2639,2639,recent_plateau_quantile,ok,window=256;quantile=0.500;move=0.770,2639,5.017533539424094,4.257400530503663,3.3896930655545905,66438.52139998935,1.8189894035458565e-12,,,,,,,,,,,,,,,,,4.533036013345726,0.4844975260783677
000d7d20,frac_0.50,2639,2639,self_corr_prefix_shape,fallback,corr_below_gate;corr=0.6844,2639,4.533036013345726,3.9084691170893713,2.619693065554154,54227.26849998551,3.637978807091713e-12,,,,0.6843620642594024,1408.0,,,,,,,,,,,,4.533036013345726,0.0
000d7d20,frac_0.50,2639,2639,gr_shift__last_value,ok,eval_shift=-20.000;eval_improvement=0.6854,2639,3.586578178492256,2.9591922167129,-0.9795667873896409,33946.89005732279,0.8015251794087727,,,,,,0.0,0.0,-20.0,0.6854034373562637,,,,,,,,4.533036013345726,-0.9464578348534705
000d7d20,frac_0.50,2639,2639,gr_shift__damped_tail_linear_md,ok,eval_shift=-30.000;eval_improvement=0.3480,2639,9.777083415582304,9.321075370576576,-9.321075370576576,252265.59934415674,4.52058773974133,,,,,,0.0,0.0,-30.0,0.34799573947526097,,,,,,,,4.533036013345726,5.2440474022365775
000d7d20,frac_0.50,2639,2639,gr_shift__damped_tail_linear_Z,ok,eval_shift=10.000;eval_improvement=0.4375,2639,2.082171817408622,1.784525242422438,0.17700450300507645,11441.224780359098,2.0534130575619103,,,,,,0.0,0.0,10.0,0.43752721544642725,,,,,,,,4.533036013345726,-2.4508641959371045
000d7d20,frac_0.50,2639,2639,gr_shift__damped_tail_linear_ANCC,ok,eval_shift=-30.000;eval_improvement=0.4576,2639,10.981687298539097,10.52055494722896,-10.52055494722896,318256.68618051975,4.761585543892122,,,,,,0.0,0.0,-30.0,0.45763360966528804,,,,,,,,4.533036013345726,6.44865128519337
000d7d20,frac_0.50,2639,2639,gr_shift__damped_tail_linear_ASTNU,ok,eval_shift=-30.000;eval_improvement=0.4576,2639,10.981687298539342,10.520554947229222,-10.520554947229222,318256.68618053396,4.76158554389209,,,,,,0.0,0.0,-30.0,0.45763360966528804,,,,,,,,4.533036013345726,6.448651285193615
000d7d20,frac_0.50,2639,2639,gr_shift__damped_tail_linear_ASTNL,ok,eval_shift=-30.000;eval_improvement=0.4576,2639,10.981687298537453,10.52055494722712,-10.52055494722712,318256.6861804244,4.761585543892895,,,,,,0.0,0.0,-30.0,0.457633609664625,,,,,,,,4.533036013345726,6.448651285191727
000d7d20,frac_0.50,2639,2639,gr_shift__damped_tail_linear_EGFDU,ok,eval_shift=-30.000;eval_improvement=0.4576,2639,10.981687298538615,10.520554947228439,-10.520554947228439,318256.68618049176,4.761585543892202,,,,,,0.0,0.0,-30.0,0.457633609664625,,,,,,,,4.533036013345726,6.448651285192889
000d7d20,frac_0.50,2639,2639,gr_shift__damped_tail_linear_EGFDL,ok,eval_shift=-30.000;eval_improvement=0.4576,2639,10.98168729853929,10.52055494722908,-10.52055494722908,318256.68618053093,4.761585543892662,,,,,,0.0,0.0,-30.0,0.45763360966528804,,,,,,,,4.533036013345726,6.448651285193564
000d7d20,frac_0.50,2639,2639,gr_shift__damped_tail_linear_BUDA,ok,eval_shift=-30.000;eval_improvement=0.4576,2639,10.981687298539468,10.520554947229293,-10.520554947229293,318256.6861805412,4.761585543892475,,,,,,0.0,0.0,-30.0,0.45763360966528804,,,,,,,,4.533036013345726,6.448651285193741
000d7d20,frac_0.50,2639,2639,gr_shift__piecewise_tail_slope_md,ok,eval_shift=10.000;eval_improvement=0.5770,2639,3.653563035968871,3.285251840176851,1.410756926871812,35226.75182172912,0.5354543351875228,,,,,,0.0,0.0,10.0,0.5769570837039716,,,,,,,,4.533036013345726,-0.8794729773768553
000d7d20,frac_0.50,2639,2639,gr_shift__piecewise_tail_slope_Z,ok,eval_shift=10.000;eval_improvement=0.5876,2639,3.5873437210251264,3.2187058098893946,1.5553829774364196,33961.3832931622,0.6418047928221693,,,,,,0.0,0.0,10.0,0.5876082569426678,,,,,,,,4.533036013345726,-0.9456922923205999
000d7d20,frac_0.50,2639,2639,gr_shift__fault_step_recent_level,ok,eval_shift=-20.000;eval_improvement=0.6854,2639,3.586578178492256,2.9591922167129,-0.9795667873896409,33946.89005732279,0.8015251794087727,,,,,,0.0,0.0,-20.0,0.6854034373562637,,,,,,,,4.533036013345726,-0.9464578348534705
000d7d20,frac_0.50,2639,2639,gr_shift__recent_plateau_quantile,ok,eval_shift=15.000;eval_improvement=0.6695,2639,7.2761703223245435,6.112856914714802,6.089137955262431,139715.66538245836,0.601143884556587,,,,,,0.0,0.0,15.0,0.6694566574736186,,,,,,,,4.533036013345726,2.743134308978817
000d7d20,frac_0.50,2639,2639,gr_shift__self_corr_prefix_shape,ok,eval_shift=-20.000;eval_improvement=0.6854,2639,3.586578178492256,2.9591922167129,-0.9795667873896409,33946.89005732279,0.8015251794087727,,,,,,0.0,0.0,-20.0,0.6854034373562637,,,,,,,,4.533036013345726,-0.9464578348534705
000d7d20,frac_0.50,2639,2639,ncc_shift__last_value,fallback,ncc_not_confident;corr=0.0000;gain=0.0000,2639,4.533036013345726,3.9084691170893713,2.619693065554154,54227.26849998551,3.637978807091713e-12,,,,,,,,,,0.0,0.6195241681080171,0.0,-30.0,,1.6399397616714456e-16,0.0,4.533036013345726,0.0
000d7d20,frac_0.50,2639,2639,ncc_shift__recent_plateau_quantile,fallback,ncc_not_confident;corr=0.0000;gain=0.0000,2639,5.017533539424094,4.257400530503663,3.3896930655545905,66438.52139998935,1.8189894035458565e-12,,,,,,,,,,0.0,0.6195241681080171,0.0,-20.0,,1.6399397616714456e-16,0.0,4.533036013345726,0.4844975260783677
000d7d20,frac_0.50,2639,2639,router_prefix_holdout_best,ok,selected=piecewise_tail_slope_Z,2639,3.144628982075522,2.7066496293155917,-0.24424694903545668,26096.256696725733,1.001582096369444,,,,,,,,,,,,,,,,,4.533036013345726,-1.3884070312702042
000d7d20,frac_0.50,2639,2639,router_guarded_prefix_holdout,ok,selected=last_value,2639,4.533036013345726,3.9084691170893713,2.619693065554154,54227.26849998551,3.637978807091713e-12,,,,,,,,,,,,,,,,,4.533036013345726,0.0
000d7d20,frac_0.50,2639,2639,router_confidence_guarded,ok,selected=last_value;default_last_value_after_confidence_gate,2639,4.533036013345726,3.9084691170893713,2.619693065554154,54227.26849998551,3.637978807091713e-12,,,,,,,,,,,,,,,,,4.533036013345726,0.0
000d7d20,frac_0.65,3431,3431,last_value,ok,,1847,7.143706522550745,6.563806172170185,6.562907417432753,94257.106699977,1.8189894035458565e-12,,,,,,,,,,,,,,,,,7.143706522550745,0.0
000d7d20,frac_0.65,3431,3431,damped_tail_linear_md,ok,damp=0.250;max_move=12.000,1847,5.31522987469005,4.838227608647446,4.82721307411937,52180.83194261318,1.004586090776468,,,,,,,,,,,,,,,,,7.143706522550745,-1.828476647860695
000d7d20,frac_0.65,3431,3431,damped_tail_linear_Z,ok,damp=0.200;max_move=12.000,1847,4.996310144817646,4.555488283120375,4.538028605391277,46106.87352174467,0.932684268260738,,,,,,,,,,,,,,,,,7.143706522550745,-2.1473963777330987
000d7d20,frac_0.65,3431,3431,damped_tail_linear_ANCC,ok,damp=0.200;max_move=12.000,1847,4.715206309252508,4.265099691020396,4.23592913904713,41064.66598519067,1.148555260791341,,,,,,,,,,,,,,,,,7.143706522550745,-2.4285002132982365
000d7d20,frac_0.65,3431,3431,damped_tail_linear_ASTNU,ok,damp=0.200;max_move=12.000,1847,4.715206309258082,4.265099691025848,4.2359291390526215,41064.66598528775,1.1485552607883913,,,,,,,,,,,,,,,,,7.143706522550745,-2.428500213292663
000d7d20,frac_0.65,3431,3431,damped_tail_linear_ASTNL,ok,damp=0.200;max_move=12.000,1847,4.715206309252993,4.265099691020889,4.235929139047533,41064.66598519913,1.1485552607907767,,,,,,,,,,,,,,,,,7.143706522550745,-2.4285002132977516
000d7d20,frac_0.65,3431,3431,damped_tail_linear_EGFDU,ok,damp=0.200;max_move=12.000,1847,4.715206309253795,4.265099691021634,4.235929139048435,41064.665985213105,1.148555260790815,,,,,,,,,,,,,,,,,7.143706522550745,-2.4285002132969495
000d7d20,frac_0.65,3431,3431,damped_tail_linear_EGFDL,ok,damp=0.200;max_move=12.000,1847,4.715206309250236,4.26509969101817,4.235929139044878,41064.6659851511,1.148555260792491,,,,,,,,,,,,,,,,,7.143706522550745,-2.4285002133005085
000d7d20,frac_0.65,3431,3431,damped_tail_linear_BUDA,ok,damp=0.200;max_move=12.000,1847,4.715206309255683,4.26509969102352,4.2359291390502,41064.66598524596,1.14855526078942,,,,,,,,,,,,,,,,,7.143706522550745,-2.428500213295062
000d7d20,frac_0.65,3431,3431,piecewise_tail_slope_md,ok,slope=-0.00753652;span=255.000;damp=0.300,1847,5.29753447493686,4.837378374432962,4.822342047460129,51833.97068477799,0.8716560111892488,-0.007536521515225261,255.0,,,,,,,,,,,,,,,7.143706522550745,-1.8461720476138845
000d7d20,frac_0.65,3431,3431,piecewise_tail_slope_Z,ok,slope=-0.343018;span=6.120;damp=0.300,1847,4.747667290458806,4.32097868637935,4.29487012652549,41632.01666254838,0.8889865417971882,-0.34301757943300626,6.1200000000008,,,,,,,,,,,,,,,7.143706522550745,-2.3960392320919386
000d7d20,frac_0.65,3431,3431,fault_step_recent_level,fallback,step_below_gate;step=-0.8650,1847,7.143706522550745,6.563806172170185,6.562907417432753,94257.106699977,1.8189894035458565e-12,,,-0.8649999999997817,,,,,,,,,,,,,,7.143706522550745,0.0
000d7d20,frac_0.65,3431,3431,recent_plateau_quantile,ok,window=256;quantile=0.500;move=1.140,1847,8.20338782406999,7.70290741743399,7.70290741743399,124294.9211000083,1.8189894035458565e-12,,,,,,,,,,,,,,,,,7.143706522550745,1.0596813015192454
000d7d20,frac_0.65,3431,3431,self_corr_prefix_shape,ok,corr=0.7636;start=752;window=256,1847,3.228568066435393,2.986063887384424,2.6616350839191396,19252.48479999297,1.6862803996859097,,,,0.763645302299232,752.0,,,,,,,,,,,,7.143706522550745,-3.915138456115352
000d7d20,frac_0.65,3431,3431,gr_shift__last_value,ok,eval_shift=30.000;eval_improvement=0.6582,1847,12.593322670509663,11.961309009979376,11.961309009979376,292919.01005695865,1.20326326035612,,,,,,5.0,0.15032844623828706,30.0,0.6582102949636146,,,,,,,,7.143706522550745,5.449616147958918
000d7d20,frac_0.65,3431,3431,gr_shift__damped_tail_linear_md,ok,eval_shift=5.000;eval_improvement=0.5505,1847,6.207013627018509,5.726946672877137,5.726946672877137,71159.40255258993,0.8776324876802754,,,,,,5.0,0.15032844623828706,5.0,0.5504796594549032,,,,,,,,7.143706522550745,-0.9366928955322358
000d7d20,frac_0.65,3431,3431,gr_shift__damped_tail_linear_Z,ok,eval_shift=5.000;eval_improvement=0.5346,1847,5.8900309060635205,5.43789252475334,5.4377622041490445,64076.98114538625,0.7780250287737711,,,,,,5.0,0.15032844623828706,5.0,0.5346205143805122,,,,,,,,7.143706522550745,-1.2536756164872243
000d7d20,frac_0.65,3431,3431,gr_shift__damped_tail_linear_ANCC,ok,eval_shift=-30.000;eval_improvement=0.2932,1847,1.7512349636217106,1.3687420390943699,-1.1624724534994921,5664.423739257165,2.203364944594328,,,,,,5.0,0.15032844623828706,-30.0,0.29321612854391166,,,,,,,,7.143706522550745,-5.392471558929034
000d7d20,frac_0.65,3431,3431,gr_shift__damped_tail_linear_ASTNU,ok,eval_shift=-30.000;eval_improvement=0.2932,1847,1.7512349636182598,1.3687420390907654,-1.1624724534940007,5664.4237392348405,2.2033649445915757,,,,,,5.0,0.15032844623828706,-30.0,0.2932161285396813,,,,,,,,7.143706522550745,-5.392471558932485
000d7d20,frac_0.65,3431,3431,gr_shift__damped_tail_linear_ASTNL,ok,eval_shift=-30.000;eval_improvement=0.2932,1847,1.7512349636214848,1.3687420390940932,-1.1624724534990893,5664.423739255704,2.203364944593805,,,,,,5.0,0.15032844623828706,-30.0,0.29321612854391166,,,,,,,,7.143706522550745,-5.39247155892926
000d7d20,frac_0.65,3431,3431,gr_shift__damped_tail_linear_EGFDU,ok,eval_shift=-30.000;eval_improvement=0.2932,1847,1.751234963620885,1.368742039093525,-1.162472453498188,5664.423739251824,2.203364944593839,,,,,,5.0,0.15032844623828706,-30.0,0.29321612854391166,,,,,,,,7.143706522550745,-5.392471558929859
000d7d20,frac_0.65,3431,3431,gr_shift__damped_tail_linear_EGFDL,ok,eval_shift=-30.000;eval_improvement=0.2932,1847,1.75123496362313,1.3687420390958431,-1.1624724535017434,5664.423739266346,2.203364944595402,,,,,,5.0,0.15032844623828706,-30.0,0.293216128546027,,,,,,,,7.143706522550745,-5.392471558927615
000d7d20,frac_0.65,3431,3431,gr_shift__damped_tail_linear_BUDA,ok,eval_shift=-30.000;eval_improvement=0.2932,1847,1.7512349636198017,1.368742039092347,-1.1624724534964215,5664.423739244816,2.2033649445925403,,,,,,5.0,0.15032844623828706,-30.0,0.29321612854179663,,,,,,,,7.143706522550745,-5.392471558930943
000d7d20,frac_0.65,3431,3431,gr_shift__piecewise_tail_slope_md,ok,eval_shift=5.000;eval_improvement=0.5929,1847,6.19213006157454,5.722078094464953,5.722075646217896,70818.55076989358,0.7299648383990137,,,,,,5.0,0.15032844623828706,5.0,0.5929494890711717,,,,,,,,7.143706522550745,-0.951576460976205
000d7d20,frac_0.65,3431,3431,gr_shift__piecewise_tail_slope_Z,ok,eval_shift=5.000;eval_improvement=0.4644,1847,5.640633305231853,5.194607907105621,5.194603725283256,58765.52632331574,0.7143711578537136,,,,,,5.0,0.15032844623828706,5.0,0.4643970678945406,,,,,,,,7.143706522550745,-1.5030732173188914
000d7d20,frac_0.65,3431,3431,gr_shift__fault_step_recent_level,ok,eval_shift=30.000;eval_improvement=0.6582,1847,12.593322670509663,11.961309009979376,11.961309009979376,292919.01005695865,1.20326326035612,,,,,,5.0,0.15032844623828706,30.0,0.6582102949636146,,,,,,,,7.143706522550745,5.449616147958918
000d7d20,frac_0.65,3431,3431,gr_shift__recent_plateau_quantile,ok,eval_shift=-10.000;eval_improvement=0.4854,1847,6.398087467175492,5.9034402199184415,5.9034402199184415,75607.91141989912,0.40108775345205194,,,,,,5.0,0.15032844623828706,-10.0,0.48542915165221484,,,,,,,,7.143706522550745,-0.7456190553752524
000d7d20,frac_0.65,3431,3431,gr_shift__self_corr_prefix_shape,ok,eval_shift=-30.000;eval_improvement=0.0833,1847,3.154301062923029,2.800715924981926,-2.736766508627483,18376.939266194426,2.8415042647541164,,,,,,5.0,0.15032844623828706,-30.0,0.08328544338717912,,,,,,,,7.143706522550745,-3.989405459627716
000d7d20,frac_0.65,3431,3431,ncc_shift__last_value,fallback,prefix_ncc_shift_unstable,1847,7.143706522550745,6.563806172170185,6.562907417432753,94257.106699977,1.8189894035458565e-12,,,,,,,,,,-30.0,0.5192241376308668,0.12939090614191767,-25.0,-1.6781058136748974e-16,1.6781058136748974e-16,3.356211627349795e-16,7.143706522550745,0.0
000d7d20,frac_0.65,3431,3431,ncc_shift__recent_plateau_quantile,fallback,prefix_ncc_shift_unstable,1847,8.20338782406999,7.70290741743399,7.70290741743399,124294.9211000083,1.8189894035458565e-12,,,,,,,,,,-30.0,0.5192241376308668,0.12939090614191767,-25.0,,1.6781058136748974e-16,0.0,7.143706522550745,1.0596813015192454
000d7d20,frac_0.65,3431,3431,router_prefix_holdout_best,ok,selected=gr_shift__piecewise_tail_slope_Z,1847,5.640633305231853,5.194607907105621,5.194603725283256,58765.52632331574,0.7143711578537136,,,,,,,,,,,,,,,,,7.143706522550745,-1.5030732173188914
000d7d20,frac_0.65,3431,3431,router_guarded_prefix_holdout,ok,selected=last_value,1847,7.143706522550745,6.563806172170185,6.562907417432753,94257.106699977,1.8189894035458565e-12,,,,,,,,,,,,,,,,,7.143706522550745,0.0
000d7d20,frac_0.65,3431,3431,router_confidence_guarded,ok,selected=self_corr_prefix_shape;self_corr_confidence_gate;corr=0.7636,1847,3.228568066435393,2.986063887384424,2.6616350839191396,19252.48479999297,1.6862803996859097,,,,,,,,,,,,,,,,,7.143706522550745,-3.915138456115352
00bbac68,native_prefix,1545,1545,last_value,ok,,6014,15.263052288602681,12.104334885267482,2.521854007316989,1401026.041700022,1.8189894035458565e-12,,,,,,,,,,,,,,,,,15.263052288602681,0.0
00bbac68,native_prefix,1545,1545,damped_tail_linear_md,ok,damp=0.250;max_move=12.000,6014,13.316995548054201,11.775502268718244,-3.439253372985042,1066537.015747349,3.2951454817156844,,,,,,,,,,,,,,,,,15.263052288602681,-1.9460567405484799
00bbac68,native_prefix,1545,1545,damped_tail_linear_Z,ok,damp=0.200;max_move=12.000,6014,13.174448657761218,11.428304859068078,-1.8262625606385916,1043826.509980022,2.6728566369296973,,,,,,,,,,,,,,,,,15.263052288602681,-2.0886036308414635
00bbac68,native_prefix,1545,1545,damped_tail_linear_ANCC,ok,damp=0.200;max_move=12.000,6014,13.770189730852156,12.02004081792018,-2.4261665779117076,1140363.4050951283,2.5218988233522435,,,,,,,,,,,,,,,,,15.263052288602681,-1.4928625577505255
00bbac68,native_prefix,1545,1545,damped_tail_linear_ASTNU,ok,damp=0.200;max_move=12.000,6014,13.770189730852211,12.020040817920096,-2.426166577910832,1140363.4050951374,2.521898823351842,,,,,,,,,,,,,,,,,15.263052288602681,-1.4928625577504704
00bbac68,native_prefix,1545,1545,damped_tail_linear_ASTNL,ok,damp=0.200;max_move=12.000,6014,13.770189730852353,12.020040817920005,-2.4261665779093327,1140363.405095161,2.521898823351072,,,,,,,,,,,,,,,,,15.263052288602681,-1.4928625577503283
00bbac68,native_prefix,1545,1545,damped_tail_linear_EGFDU,ok,damp=0.200;max_move=12.000,6014,13.770034989657798,12.020148219681342,-2.427870758218364,1140337.77578903,2.5227647797080457,,,,,,,,,,,,,,,,,15.263052288602681,-1.493017298944883
00bbac68,native_prefix,1545,1545,damped_tail_linear_EGFDL,ok,damp=0.200;max_move=12.000,6014,13.770221884198405,12.020019756129685,-2.4258219575882207,1140368.7305907006,2.5217233238290024,,,,,,,,,,,,,,,,,15.263052288602681,-1.4928304044042768
00bbac68,native_prefix,1545,1545,damped_tail_linear_BUDA,ok,damp=0.200;max_move=12.000,6014,13.770153981761695,12.020064589595458,-2.4265526437098552,1140357.4840581047,2.52209566414651,,,,,,,,,,,,,,,,,15.263052288602681,-1.4928983068409867
00bbac68,native_prefix,1545,1545,piecewise_tail_slope_md,ok,slope=-0.0075921;span=255.000;damp=0.300,6014,14.726134883392803,12.644858876290886,-0.42309472823836836,1304190.3183037245,0.941062164131033,-0.007592097734037699,255.0,,,,,,,,,,,,,,,15.263052288602681,-0.5369174052098789
00bbac68,native_prefix,1545,1545,piecewise_tail_slope_Z,ok,slope=-0.236451;span=8.360;damp=0.300,6014,14.622579866902445,12.493291325426169,-0.269400029027637,1285912.5295711397,1.069432655933736,-0.23645131830065552,8.360000000000582,,,,,,,,,,,,,,,15.263052288602681,-0.6404724217002364
00bbac68,native_prefix,1545,1545,fault_step_recent_level,fallback,step_below_gate;step=-1.0650,6014,15.263052288602681,12.104334885267482,2.521854007316989,1401026.041700022,1.8189894035458565e-12,,,-1.0649999999986903,,,,,,,,,,,,,,15.263052288602681,0.0
00bbac68,native_prefix,1545,1545,recent_plateau_quantile,ok,window=256;quantile=0.500;move=-0.265,6014,15.221511342200689,12.188410375789408,2.256854007317571,1393410.1669500358,1.8189894035458565e-12,,,,,,,,,,,,,,,,,15.263052288602681,-0.041540946401992684
00bbac68,native_prefix,1545,1545,self_corr_prefix_shape,fallback,corr_below_gate;corr=0.3818,6014,15.263052288602681,12.104334885267482,2.521854007316989,1401026.041700022,1.8189894035458565e-12,,,,0.3818306501156415,544.0,,,,,,,,,,,,15.263052288602681,0.0
00bbac68,native_prefix,1545,1545,gr_shift__last_value,ok,eval_shift=5.000;eval_improvement=0.4487,6014,15.487724707488841,11.89143777732016,3.421775388703503,1442575.874322371,0.20016856750177323,,,,,,0.0,0.0,5.0,0.4486904625585946,,,,,,,,15.263052288602681,0.22467241888615952
00bbac68,native_prefix,1545,1545,gr_shift__damped_tail_linear_md,ok,eval_shift=5.000;eval_improvement=0.3144,6014,13.138042730128983,11.455225710419123,-2.539331991598529,1038065.5150070719,3.1597550663137586,,,,,,0.0,0.0,5.0,0.3144128505405491,,,,,,,,15.263052288602681,-2.125009558473698
00bbac68,native_prefix,1545,1545,gr_shift__damped_tail_linear_Z,ok,eval_shift=5.000;eval_improvement=0.2505,6014,13.112629329093219,11.162307563587106,-0.9263411792520784,1034053.4622040847,2.5448487635598025,,,,,,0.0,0.0,5.0,0.25053115312533786,,,,,,,,15.263052288602681,-2.150422959509463
00bbac68,native_prefix,1545,1545,gr_shift__damped_tail_linear_ANCC,ok,eval_shift=5.000;eval_improvement=0.2353,6014,13.670303115130116,11.738303922044523,-1.5262451965251946,1123879.4041788504,2.3782158767753345,,,,,,0.0,0.0,5.0,0.23529042444283862,,,,,,,,15.263052288602681,-1.5927491734725656
