combo_id,window,quantile,min_move,blend,well,split,cut_idx,prefix_rows,eval_rows,method,status,detail,rmse,mae,p95_abs_error,bias,sse,baseline_rmse,baseline_mae,baseline_p95_abs_error,baseline_bias,baseline_sse,delta_rmse_vs_baseline
24,256,0.65,8.0,1.0,00bbac68,native_prefix,1545,1545,6014,plateau_recent_quantile,fallback,target=12223.5750;move=0.0350;min_move=8.000,15.263052288602681,12.104334885267482,32.46350000000038,2.521854007316989,1401026.041700022,15.263052288602681,12.104334885267482,32.46350000000038,2.521854007316989,1401026.041700022,0.0
24,256,0.65,8.0,1.0,00bbac68,frac_0.25,1890,1890,5669,plateau_recent_quantile,fallback,target=12228.7000;move=0.0600;min_move=8.000,17.370047254174807,11.836140412771169,37.61599999999889,8.001199506085005,1710442.4123999344,17.370047254174807,11.836140412771169,37.61599999999889,8.001199506085005,1710442.4123999344,0.0
24,256,0.65,8.0,1.0,00bbac68,frac_0.35,2646,2646,4913,plateau_recent_quantile,fallback,target=12229.2000;move=0.0800;min_move=8.000,18.899741981768425,13.630954610217968,38.184000000000374,9.854032159577285,1754924.8134000637,18.899741981768425,13.630954610217968,38.184000000000374,9.854032159577285,1754924.8134000637,0.0
24,256,0.65,8.0,1.0,00bbac68,frac_0.50,3780,3780,3779,plateau_recent_quantile,fallback,target=12237.8800;move=1.3800;min_move=8.000,26.709033860459826,21.288743053717774,45.7409999999998,21.288743053717774,2695834.638799977,26.709033860459826,21.288743053717774,45.7409999999998,21.288743053717774,2695834.638799977,0.0
24,256,0.65,8.0,1.0,00bbac68,frac_0.65,4913,4913,2646,plateau_recent_quantile,fallback,target=12226.5875;move=-1.1025;min_move=8.000,24.071105250368447,20.227637944066757,37.27000000000044,19.622157974301203,1533140.3137000385,24.071105250368447,20.227637944066757,37.27000000000044,19.622157974301203,1533140.3137000385,0.0
24,256,0.65,8.0,1.0,00e12e8b,native_prefix,2083,2083,4301,plateau_recent_quantile,fallback,target=11601.5025;move=-3.3175;min_move=8.000,7.92458894231589,6.519876772843751,14.910000000001673,0.7603417809825593,270098.9717000084,7.92458894231589,6.519876772843751,14.910000000001673,0.7603417809825593,270098.9717000084,0.0
24,256,0.65,8.0,1.0,00e12e8b,frac_0.25,1596,1596,4788,plateau_recent_quantile,fallback,target=11590.3675;move=-1.6125;min_move=8.000,13.853526237106028,11.845144110276188,24.220000000001164,-11.459809941521042,918913.8659000623,13.853526237106028,11.845144110276188,24.220000000001164,-11.459809941521042,918913.8659000623,0.0
24,256,0.65,8.0,1.0,00e12e8b,frac_0.35,2234,2234,4150,plateau_recent_quantile,fallback,target=11607.2400;move=-3.0700;min_move=8.000,10.229106887252424,8.670559036144233,20.59199999999836,6.382684337348754,434233.70499996515,10.229106887252424,8.670559036144233,20.59199999999836,6.382684337348754,434233.70499996515,0.0
24,256,0.65,8.0,1.0,00e12e8b,frac_0.50,3192,3192,3192,plateau_recent_quantile,fallback,target=11616.1875;move=4.0175;min_move=8.000,12.95911301436352,11.631976817042535,23.469999999999345,11.631976817042535,536060.0434999948,12.95911301436352,11.631976817042535,23.469999999999345,11.631976817042535,536060.0434999948,0.0
24,256,0.65,8.0,1.0,00e12e8b,frac_0.65,4150,4150,2234,plateau_recent_quantile,ok,window=256;quantile=0.650;target=11595.7700;move=8.5000,6.041140890488055,5.051253357206639,10.126999999999132,-3.7686929274840537,81530.68619999572,13.1458420432453,12.27534467323161,18.626999999999132,-12.268692927484054,386064.60619998514,-7.1047011527572455
25,512,0.35,2.0,1.0,000d7d20,native_prefix,1442,1442,3836,plateau_recent_quantile,fallback,target=11746.5400;move=-0.8300;min_move=2.000,7.454442102844319,6.134966110532169,11.8700000000008,5.445565693431345,213161.56030002818,7.454442102844319,6.134966110532169,11.8700000000008,5.445565693431345,213161.56030002818,0.0
25,512,0.35,2.0,1.0,000d7d20,frac_0.25,1320,1320,3958,plateau_recent_quantile,fallback,target=11746.8900;move=-0.1800;min_move=2.000,7.126345593355064,5.809661445175069,11.56000000000131,4.99849418898575,201006.24440005547,7.126345593355064,5.809661445175069,11.56000000000131,4.99849418898575,201006.24440005547,0.0
25,512,0.35,2.0,1.0,000d7d20,frac_0.35,1847,1847,3431,plateau_recent_quantile,fallback,target=11747.8055;move=-1.4945;min_move=2.000,9.47121696671804,8.20212474497151,13.869999999998981,8.196015738850807,307774.2552999522,9.47121696671804,8.20212474497151,13.869999999998981,8.196015738850807,307774.2552999522,0.0
25,512,0.35,2.0,1.0,000d7d20,frac_0.50,2639,2639,2639,plateau_recent_quantile,ok,window=512;quantile=0.350;target=11744.0455;move=2.0855,5.985354252233158,4.993300303145125,8.796500000000014,4.705193065555202,94540.76451975072,4.533036013345726,3.9084691170893713,6.710999999998966,2.619693065554154,54227.26849998551,1.4523182388874316
25,512,0.35,2.0,1.0,000d7d20,frac_0.65,3431,3431,1847,plateau_recent_quantile,fallback,target=11744.1785;move=0.0485;min_move=2.000,7.143706522550745,6.563806172170185,9.079999999999927,6.562907417432753,94257.106699977,7.143706522550745,6.563806172170185,9.079999999999927,6.562907417432753,94257.106699977,0.0
